"source_header_ref","xlcall_category","xlcall_symbol","xlcall_numeric_code","xlcall_flag_kind","xlcall_code_expression","oxfunc_surface_stable_id","oxfunc_canonical_surface_name","oxfunc_match_status","note"
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfAcos","99","","99","FUNC.ACOS","ACOS","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfChoose","100","","100","FUNC.CHOOSE","CHOOSE","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfHlookup","101","","101","FUNC.HLOOKUP","HLOOKUP","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfVlookup","102","","102","FUNC.VLOOKUP","VLOOKUP","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfLinks","103","","103","","LINKS","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfInput","104","","104","","INPUT","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfIsref","105","","105","FUNC.ISREF","ISREF","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfGetFormula","106","","106","","GETFORMULA","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfGetName","107","","107","","GETNAME","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfSetValue","108","","108","","SETVALUE","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfLog","109","","109","FUNC.LOG","LOG","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfExec","110","","110","","EXEC","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfChar","111","","111","FUNC.CHAR","CHAR","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfLower","112","","112","FUNC.LOWER","LOWER","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfUpper","113","","113","FUNC.UPPER","UPPER","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfProper","114","","114","FUNC.PROPER","PROPER","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfLeft","115","","115","","LEFT","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfRight","116","","116","","RIGHT","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfExact","117","","117","FUNC.EXACT","EXACT","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfTrim","118","","118","FUNC.TRIM","TRIM","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfReplace","119","","119","","REPLACE","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfSubstitute","120","","120","FUNC.SUBSTITUTE","SUBSTITUTE","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfCode","121","","121","FUNC.CODE","CODE","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfNames","122","","122","","NAMES","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfDirectory","123","","123","","DIRECTORY","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfFind","124","","124","","FIND","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfCell","125","","125","FUNC.CELL","CELL","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfIserr","126","","126","FUNC.ISERR","ISERR","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfIstext","127","","127","FUNC.ISTEXT","ISTEXT","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfIsnumber","128","","128","FUNC.ISNUMBER","ISNUMBER","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfIsblank","129","","129","FUNC.ISBLANK","ISBLANK","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfT","130","","130","FUNC.T","T","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfN","131","","131","FUNC.N","N","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfFopen","132","","132","","FOPEN","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfFclose","133","","133","","FCLOSE","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfFsize","134","","134","","FSIZE","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfFreadln","135","","135","","FREADLN","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfFread","136","","136","","FREAD","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfFwriteln","137","","137","","FWRITELN","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfFwrite","138","","138","","FWRITE","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfFpos","139","","139","","FPOS","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfDatevalue","140","","140","FUNC.DATEVALUE","DATEVALUE","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfTimevalue","141","","141","FUNC.TIMEVALUE","TIMEVALUE","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfSln","142","","142","FUNC.SLN","SLN","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfSyd","143","","143","FUNC.SYD","SYD","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfDdb","144","","144","FUNC.DDB","DDB","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfGetDef","145","","145","","GETDEF","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfReftext","146","","146","","REFTEXT","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfTextref","147","","147","","TEXTREF","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfIndirect","148","","148","FUNC.INDIRECT","INDIRECT","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfRegister","149","","149","","REGISTER","not_in_current_catalog","Registration/invocation seam row; see W046."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfCall","150","","150","FUNC.CALL","CALL","matched_current_catalog","Registration/invocation seam row; see W046."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfAddBar","151","","151","","ADDBAR","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfAddMenu","152","","152","","ADDMENU","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfAddCommand","153","","153","","ADDCOMMAND","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfEnableCommand","154","","154","","ENABLECOMMAND","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfCheckCommand","155","","155","","CHECKCOMMAND","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfRenameCommand","156","","156","","RENAMECOMMAND","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfShowBar","157","","157","","SHOWBAR","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfDeleteMenu","158","","158","","DELETEMENU","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfDeleteCommand","159","","159","","DELETECOMMAND","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfGetChartItem","160","","160","","GETCHARTITEM","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfDialogBox","161","","161","","DIALOGBOX","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfClean","162","","162","FUNC.CLEAN","CLEAN","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfMdeterm","163","","163","FUNC.MDETERM","MDETERM","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfMinverse","164","","164","FUNC.MINVERSE","MINVERSE","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfMmult","165","","165","FUNC.MMULT","MMULT","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfFiles","166","","166","","FILES","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfIpmt","167","","167","FUNC.IPMT","IPMT","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfPpmt","168","","168","FUNC.PPMT","PPMT","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfCounta","169","","169","FUNC.COUNTA","COUNTA","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfCancelKey","170","","170","","CANCELKEY","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfInitiate","175","","175","","INITIATE","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfRequest","176","","176","","REQUEST","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
