"surface","file","matches","final_owner","deletion_batch","deletion_route","notes"
"CallArgValue","crates/oxfunc_core/src/functions/degrees.rs","1","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/delta_fn.rs","4","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/depreciation_family.rs","11","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/devsq_fn.rs","5","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/discount_bill_yearfrac_family.rs","10","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/discrete_dist_family.rs","20","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/dollar_fn.rs","14","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/dollar_fraction_family.rs","17","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/dynamic_array_reshape_family.rs","34","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/engineering_radix_family.rs","13","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/error_type_fn.rs","7","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/even_fn.rs","1","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/exact_fn.rs","12","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/exp_fn.rs","1","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/fact.rs","1","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/factdouble.rs","1","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/false_fn.rs","1","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/financial_time_value_family.rs","25","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/fisher_fn.rs","1","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/fisherinv_fn.rs","1","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/fixed_fn.rs","17","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/gauss_fn.rs","1","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/gcd_fn.rs","4","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/geomean_fn.rs","2","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/gestep_fn.rs","2","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/groupby_fn.rs","27","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/harmean_fn.rs","2","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/hstack.rs","8","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/hyperlink_fn.rs","6","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/if_fn.rs","24","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/iferror.rs","12","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/ifna_fn.rs","8","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/image_fn.rs","12","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/index.rs","74","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/indirect.rs","7","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/info_fn.rs","5","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/int_fn.rs","1","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/intercept_fn.rs","2","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/is_predicates_family.rs","30","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/iseven_fn.rs","6","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/isnumber.rs","7","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/large_fn.rs","2","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
"CallArgValue","crates/oxfunc_core/src/functions/lcm_fn.rs","2","CalcValue","W099-005,W099-015","Function call boundary maps omitted/empty/reference/evaluated cases to CalcValue.core; final type deletion in W099-015.","No final CalcArg wrapper unless audited counterexample appears."
